Fonte~Data_Coleta~Cargo~Qtd Vagas~Descrição~Empresa~Local~Salário~Link~Termo_Busca
InfoJobs~2026-08-10 22:36~Empregada Doméstica Nos Serviços Gerais - Babá E Apoio Doméstico~Número de vagas: 1~"Requisitos
Experiência anterior comprovada com bebês e referências.

Perfil organizado, pontual, responsável e sem enrolação.

Atividades
Cuidado integral com bebê de colo (atenção, segurança e rotina).

Tarefas domésticas pontuais, manutenção da organização geral da casa e limpeza de rotina.

Auxílio eventual no preparo de refeições.

Condições da Vaga
Rotina clara e justa, sem exploração ou desvio de função.

Pagamento em dia e respeito aos horários."~NATUFEEDS~Tubarão - SC~A combinar~https://www.infojobs.com.br/vaga-de-empregada-domestica-nos-servicos-gerais-baba-apoio-domestico-em-santa-catarina__11879516.aspx~babá
InfoJobs~2026-08-10 22:36~Babá Folguista~Número de vagas: 1~"Doméstica Recreativa Folguista - Babá

Horário de trabalho: Entrada na Sexta-feira 12h e Saída Segunda-feira 12h ( 3 dias de trabalho) - Dormir no trabalho
Salário: R$ 2.000,00 (após 90 dias R$ 2.500,00) 
Regime: CLT - Carteira Assinada 
Benefícios: Vale transporte + Alimentação no Local
Local de Trabalho: Lago Sul - Brasília DF

Objetivo do cargo:
 Atuar como apoio à rotina da residência durante as folgas da colaboradora titular, garantindo o bem-estar, a segurança e o entretenimento saudável da criança, além de manter a organização dos ambientes utilizados por ela.
Principais atividades:
Acompanhar e supervisionar a criança de 9 anos durante o período de trabalho, garantindo sua segurança e bem-estar.
Planejar e realizar atividades recreativas, educativas e lúdicas adequadas à faixa etária.
Auxiliar na rotina diária da criança (alimentação, higiene, organização de materiais e pertences).
Preparar lanches e refeições simples para a criança e família, quando necessário.
Manter organizados o quarto, brinquedos, materiais escolares e demais ambientes utilizados pela criança.
Acompanhar passeios, atividades externas e compromissos, quando solicitado.
Estimular hábitos de educação, organização, autonomia e convivência respeitosa.
Comunicar aos responsáveis qualquer intercorrência, comportamento atípico ou necessidade observada durante o período de trabalho.
Apoiar, quando necessário, em pequenas atividades domésticas relacionadas exclusivamente à rotina da criança.
Requisitos:
Ensino Fundamental completo (Ensino Médio será um diferencial).
Experiência anterior como doméstica, babá, recreadora, cuidadora infantil ou função similar.
Facilidade para interagir com crianças em idade escolar.
Organização, responsabilidade, discrição e boa comunicação.
Disponibilidade para atuar em escala de folguista.
Competências comportamentais:
Paciência e empatia.
Proatividade.
Criatividade para desenvolver atividades recreativas.
Atenção aos detalhes.
Discrição e ética profissional.
Organização e responsabilidade.
Inteligência emocional e postura acolhedora.
Responsabilidades:
Zelar pela integridade física e emocional da criança durante toda a jornada.
Garantir um ambiente seguro, organizado e estimulante.
Cumprir as orientações da família quanto à rotina, horários, alimentação e regras da casa.
Manter sigilo sobre informações da família e da residência."~Empresa confidencial~Lago Sul - DF~A combinar~https://www.infojobs.com.br/vaga-de-baba-folguista-em-distrito-federal__11873370.aspx~babá
InfoJobs~2026-08-10 22:36~Babá~Número de vagas: 1~"Contrata-se babá para cuidar de 2 crianças (3 e 6 anos) em Residência, na cidade de Porto Belo/SC.

Atividades:
 Dar refeições e acompanhar a rotina de alimentação;
 Levar na escola e em outras atividades quando necessário;
 Brincar e estimular atividades adequadas à idade;
 Auxiliar na organização da rotina das crianças
 Realizar a higiene e cuidados diários.

Requisitos:
 Somente com experiência e referências
 CNH

Horário:
Segunda à sexta-feira - das 08 às 17h - com intervalo para almoço."~Arkidá Gestão de Investimentos~Porto Belo - SC~A combinar~https://www.infojobs.com.br/vaga-de-baba-em-santa-catarina__11870098.aspx~babá
InfoJobs~2026-08-10 22:36~Babá~Número de vagas: 1~"Atividades da função:
Atuar no acompanhamento e desenvolvimento de um adolescente de 16 anos com Síndrome de Down;
Incentivar a prática de esportes e atividades físicas;
Auxiliar nas atividades escolares;
Apoiar nas demais atividades da rotina.
Informações da vaga:
Contratação PJ (trabalhamos com pretensão salarial);
Jornada de segunda a sexta-feira, das 14h às 19h."~Empresa confidencial~Porto Alegre - RS~A combinar~https://www.infojobs.com.br/vaga-de-baba-em-rio-grande-do-sul__11861884.aspx~babá
InfoJobs~2026-08-10 22:36~BABA IR E VIR COM CURSO DE BABA - VILA MADALENA~Número de vagas: 1~"BABA PARA IR E VIR NA VILA MADALENA
Bebe de 5 meses, irá cuidar dela e de seus pertences;
De segunda a sexta das 8:00 as 18:00
Ter experiencia mínima de 3 anos com o mesmo cliente;
Ter fácil acesso a região;
Não fumante;
IMPRESCINDÍVEL CURSO DE BABÁ OU PRIMEIROS SOCORROS
Salário de R$ 3500+R$ 400 de VA +VT"~Empresa confidencial~São Paulo - SP~A combinar~https://www.infojobs.com.br/vaga-de-baba-vir-curso-baba-vila-madalena-em-sao-paulo__11857189.aspx~babá
InfoJobs~2026-08-10 22:36~Babá~Número de vagas: 1~"Família residente na Vila Leopoldina, em São Paulo/SP, busca babá experiente, responsável e carinhosa para cuidar de uma criança de 4 meses em período integral.

INFORMAÇÕES DA VAGA

Local: Vila Leopoldina São Paulo/SP
Jornada: segunda a sexta-feira, das 9h às 18h, com 1 hora de intervalo
Salário bruto: 4.200,00
Benefícios: vale-transporte e vale-alimentação de 250,00 mensais
Contratação: registro em carteira pelo empregador
Início: imediato

PRINCIPAIS ATIVIDADES

 Cuidar da criança durante sua rotina diária, com atenção, carinho e responsabilidade;
 Preparar refeições saudáveis para a criança;
 Organizar brinquedos, roupas e demais pertences infantis;
 Estimular o desenvolvimento por meio de brincadeiras e atividades lúdicas e educativas;
 Acompanhar a criança em atividades escolares e extracurriculares;
 Manter os espaços utilizados pela criança limpos e organizados;
 Informar os pais sobre a rotina, alimentação, comportamento e desenvolvimento da criança.

REQUISITOS

